hotel_id,city,check_in,check_out,breakfast_0_1,accommadation_type,distance_km,Sustain_cert,reviews_0_10,nr_reviews,Price_euro
1244,München,2/10/2025,2/11/2025,0,Hotel,5.2,1,8.4,4038,86
1245,München,2/10/2025,2/11/2025,0,Hotel,5.9,1,8.5,10456,103
1246,München,2/10/2025,2/11/2025,0,Hotel,7.2,0,8.6,3581,70
1247,München,2/10/2025,2/11/2025,0,Hotel,2.2,0,8.1,3999,80
1248,München,2/10/2025,2/11/2025,0,Hotel,1.4,1,7.6,4495,85
1249,München,2/10/2025,2/11/2025,0,Hotel,1,1,8.1,2639,84
1250,München,2/10/2025,2/11/2025,0,Hotel,1.1,0,7.8,11386,74
1251,München,2/10/2025,2/11/2025,1,Pension,.45,0,6.7,1489,53
1252,München,2/10/2025,2/11/2025,0,Hotel,5.6,1,8.300000000000001,7781,75
1253,München,2/10/2025,2/11/2025,0,Hotel,2.3,0,7.9,3093,52
1254,München,2/10/2025,2/11/2025,0,Hotel,4.1,1,7.9,6200,74
1255,München,2/10/2025,2/11/2025,0,Hotel,4.1,0,8.300000000000001,2345,53
1256,München,2/10/2025,2/11/2025,0,Hostel,1.2,0,8.4,7743,15
1257,München,2/10/2025,2/11/2025,0,Hotel,1,0,6.8,4079,54
1258,München,2/10/2025,2/11/2025,0,Hotel,1.1,0,7.6,2254,57
1259,München,2/10/2025,2/11/2025,0,Hotel,1.3,0,7.9,7487,114
1260,München,2/10/2025,2/11/2025,1,Hotel,2.1,0,7.6,3431,76
1261,München,2/10/2025,2/11/2025,0,Hotel,7.6,0,8.5,1652,103
1262,München,2/10/2025,2/11/2025,0,Hotel,2.6,1,8.300000000000001,2630,99
1263,München,2/10/2025,2/11/2025,0,Hotel,2.8,0,8.699999999999999,442,109
1264,München,2/10/2025,2/11/2025,0,Hotel,2.2,0,8.5,6673,104
1265,München,2/10/2025,2/11/2025,0,Hotel,2.7,0,8.300000000000001,12854,79
1266,München,2/10/2025,2/11/2025,0,Hotel,5.9,1,8.5,5885,77
1267,München,2/10/2025,2/11/2025,0,Hotel,1.1,0,7.7,1869,58
1268,München,2/10/2025,2/11/2025,0,Hotel,5.3,0,8.199999999999999,7108,105
1269,München,2/10/2025,2/11/2025,0,Hotel,3,0,8.4,6074,55
1270,München,2/10/2025,2/11/2025,0,Hotel,1.7,0,9.1,1381,112
1271,München,2/10/2025,2/11/2025,0,Hotel,3.3,0,7.8,3121,102
1272,München,2/10/2025,2/11/2025,0,Hotel,1.1,0,4.9,2917,45
1273,München,2/10/2025,2/11/2025,0,Hotel,1.1,0,7.7,5357,85
1274,München,2/10/2025,2/11/2025,0,Hotel,6.1,1,7.3,7345,59
1275,München,2/10/2025,2/11/2025,1,Hotel,6,0,8.1,28881,81
1276,München,2/10/2025,2/11/2025,0,Hotel,3.5,1,8,3729,79
1277,München,2/10/2025,2/11/2025,1,Hotel,6.2,0,8.5,3843,84
1278,München,2/10/2025,2/11/2025,0,Hotel,1.1,0,7,2003,59
1279,München,2/10/2025,2/11/2025,1,Hotel,1.1,0,6.4,3320,57
1280,München,2/10/2025,2/11/2025,0,Hotel,1.4,0,8.9,4442,83
1281,München,2/10/2025,2/11/2025,0,Hotel,.7,0,6.3,1965,57
1282,München,2/10/2025,2/11/2025,0,Hotel,1.4,0,8.300000000000001,8900,90
1283,München,2/10/2025,2/11/2025,0,Hotel,2.1,0,8.699999999999999,1600,102
1284,München,2/10/2025,2/11/2025,0,Aparthotel,7.6,0,8.699999999999999,1322,101
1285,München,2/10/2025,2/11/2025,0,Hotel,.8,0,7.9,5388,74
1286,München,2/10/2025,2/11/2025,0,Hotel,1.3,0,8.4,4582,90
1287,München,2/10/2025,2/11/2025,0,Hotel,.7,0,8.4,1171,89
1288,München,2/10/2025,2/11/2025,0,Hotel,1.1,0,8.300000000000001,4375,80
1289,München,2/10/2025,2/11/2025,1,Hotel,1.1,0,8.300000000000001,1734,115
1290,München,2/10/2025,2/11/2025,0,Hotel,1,1,8,2449,74
1291,München,2/10/2025,2/11/2025,0,Aparthotel,.8,1,8.5,4350,102
1292,München,2/10/2025,2/11/2025,0,Hotel,4.1,0,6.9,4471,55
1293,München,2/10/2025,2/11/2025,0,Hotel,.7,0,7.9,2147,81
1294,München,2/10/2025,2/11/2025,0,Hotel,.7,1,8.4,595,139
1295,München,2/10/2025,2/11/2025,0,Hotel,6.2,0,7.8,2243,91
1296,München,2/10/2025,2/11/2025,0,Hotel,3.6,1,8.5,5316,111
1297,München,2/10/2025,2/11/2025,0,Hotel,1.3,0,7.3,1877,49
1298,München,2/10/2025,2/11/2025,0,Hotel,5.3,0,8.199999999999999,6275,75
1299,München,2/10/2025,2/11/2025,0,Hotel,5.2,1,8.6,9085,92
1300,München,2/10/2025,2/11/2025,0,Hotel,6.7,1,8.199999999999999,4536,76
1301,München,2/10/2025,2/11/2025,0,Hotel,7,0,8.4,2153,69
1302,München,2/10/2025,2/11/2025,0,Hotel,1.1,0,7.1,768,105
1303,München,2/10/2025,2/11/2025,0,Hotel,5.2,0,8.199999999999999,5524,79
1304,München,2/10/2025,2/11/2025,1,Hotel,5.9,0,7.9,8858,84
1305,München,2/10/2025,2/11/2025,0,Hotel,4.7,0,8.4,2269,84
1306,München,2/10/2025,2/11/2025,1,Hotel,4.2,1,8.300000000000001,7394,119
1307,München,2/10/2025,2/11/2025,0,Hotel,7.5,0,8,2021,96
1308,München,2/10/2025,2/11/2025,0,Hotel,6.7,1,8.300000000000001,2901,74
1309,München,2/10/2025,2/11/2025,0,Hotel,5.6,0,7.7,1878,48
1310,München,2/10/2025,2/11/2025,0,Hotel,1.3,1,8.300000000000001,5148,84
1311,München,2/10/2025,2/11/2025,0,Hotel,5.3,0,7.4,2409,101
1312,München,2/10/2025,2/11/2025,0,Hotel,1,0,7.6,4196,51
1313,München,2/10/2025,2/11/2025,1,Hotel,1.9,0,8.199999999999999,2094,89
1314,München,2/10/2025,2/11/2025,0,Hotel,1.9,0,8.300000000000001,3161,119
1315,München,2/10/2025,2/11/2025,0,Hotel,5.8,1,7.6,2645,74
1316,München,2/10/2025,2/11/2025,1,Hotel,4.1,1,8.6,3957,94
1317,München,2/10/2025,2/11/2025,0,Hotel,1.3,0,8.5,1844,85
1318,München,2/10/2025,2/11/2025,0,Hotel,1.3,1,8.199999999999999,7443,120
1319,München,2/10/2025,2/11/2025,0,Hotel,1.6,0,8.199999999999999,4059,134
1320,München,2/10/2025,2/11/2025,0,Hotel,1,0,7.9,3337,56
1321,München,2/10/2025,2/11/2025,0,Hotel,3.5,1,8.6,7214,101
1322,München,2/10/2025,2/11/2025,0,Hotel,.9,0,6.8,1712,57
1323,München,2/10/2025,2/11/2025,0,Aparthotel,5.7,0,8.5,6949,101
1324,München,2/10/2025,2/11/2025,0,Hotel,6.4,0,8.199999999999999,590,73
1325,München,2/10/2025,2/11/2025,0,Hotel,2.6,0,8.4,11656,89
1326,München,2/10/2025,2/11/2025,0,Hotel,1.3,0,8.4,5866,139
1327,München,2/10/2025,2/11/2025,0,Hotel,5,0,8.9,862,100
1328,München,2/10/2025,2/11/2025,0,Hotel,1.2,1,7.7,4089,103
1329,München,2/10/2025,2/11/2025,1,Hotel,3,1,7.7,6372,97
1330,München,2/10/2025,2/11/2025,0,Hotel,1.8,0,8.5,3520,85
1331,München,2/10/2025,2/11/2025,0,Hotel,1.1,0,8.1,5762,119
1332,München,2/10/2025,2/11/2025,0,Hotel,7.6,1,8.800000000000001,8202,109
1333,München,2/10/2025,2/11/2025,0,Hotel,3.6,0,8,4001,98
1334,München,2/10/2025,2/11/2025,0,Aparthotel,6.4,0,8.4,1765,90
1335,München,2/10/2025,2/11/2025,1,Hotel,3.1,0,8.5,1052,99
1336,München,2/10/2025,2/11/2025,0,Hotel,3,1,7.9,1899,111
1337,München,2/10/2025,2/11/2025,0,Hotel,1.3,1,8.5,4598,127
1338,München,2/10/2025,2/11/2025,1,Hotel,8,0,8.4,411,95
1339,München,2/10/2025,2/11/2025,0,Hotel,4.3,0,8.1,1878,159
1340,München,2/10/2025,2/11/2025,0,Hotel,1.1,1,8.4,3616,113
1341,München,2/10/2025,2/11/2025,1,Hotel,1.6,0,8.1,2218,91
1342,München,2/10/2025,2/11/2025,0,Hotel,1.3,1,8.199999999999999,7688,139
1343,München,2/10/2025,2/11/2025,0,Hotel,6.5,1,7.8,3310,78
1344,München,2/10/2025,2/11/2025,1,Hotel,1.1,0,7.3,6492,74
1345,München,2/10/2025,2/11/2025,0,Aparthotel,5.8,0,9,3353,109
1346,München,2/10/2025,2/11/2025,0,Hotel,4,0,8.300000000000001,3152,94
1347,München,2/10/2025,2/11/2025,0,Hotel,2.9,0,8.1,4318,94
1348,München,2/10/2025,2/11/2025,1,Hotel,4,0,7.8,6591,79
1349,München,2/10/2025,2/11/2025,0,Hotel,4.2,1,8.1,4761,141
1350,München,2/10/2025,2/11/2025,1,Hotel,7.9,0,8.6,2588,136
1351,München,2/10/2025,2/11/2025,0,Hotel,1.5,1,8.4,4138,92
1352,München,2/10/2025,2/11/2025,0,Hotel,1.1,0,7.6,3262,81
1353,München,2/10/2025,2/11/2025,0,Hotel,1,0,7.8,1630,79
1354,München,2/10/2025,2/11/2025,0,Hotel,1,0,8.4,2987,157
1355,München,2/10/2025,2/11/2025,0,Hotel,4.1,0,8.800000000000001,1431,305
1356,München,2/10/2025,2/11/2025,0,Hotel,2.5,0,8.1,950,139
1357,München,2/10/2025,2/11/2025,0,Hotel,7.9,1,8,2661,54
1358,München,2/10/2025,2/11/2025,0,Hotel,11.5,0,8.5,1991,117
1359,München,2/10/2025,2/11/2025,0,Hotel,.3,1,8.300000000000001,1774,226
1360,München,2/10/2025,2/11/2025,1,Hotel,2.5,0,8.199999999999999,900,199
1361,München,2/10/2025,2/11/2025,0,Hotel,2.7,0,8.5,5253,185
1362,München,2/10/2025,2/11/2025,0,Hotel,2.3,0,9,1005,130
1363,München,2/10/2025,2/11/2025,0,Hotel,7.9,0,8.800000000000001,1377,83
1364,München,2/10/2025,2/11/2025,0,Hotel,.5,0,8.9,3929,157
1365,München,2/10/2025,2/11/2025,0,Hotel,.5,0,8.5,2223,427
1366,München,2/10/2025,2/11/2025,0,Hotel,.9,0,8.1,1909,75
1367,München,2/10/2025,2/11/2025,0,Hotel,.3,0,9,1004,190
1368,München,2/10/2025,2/11/2025,0,Hotel,1,0,8.699999999999999,2243,100
1369,München,2/10/2025,2/11/2025,0,Hotel,3.7,1,8.800000000000001,874,339
1370,München,2/10/2025,2/11/2025,1,Hotel,1.9,0,7.4,1050,97
1371,München,2/10/2025,2/11/2025,0,Hotel,6.5,0,7.5,212,62
1372,München,2/10/2025,2/11/2025,0,Hotel,8.4,0,8.199999999999999,4842,78
1373,München,2/10/2025,2/11/2025,0,Hotel,3.3,0,7.3,4844,53
1374,München,2/10/2025,2/11/2025,1,Hotel,5.9,1,8.1,13701,90
1375,München,2/10/2025,2/11/2025,0,Hotel,4.1,0,7.2,756,58
1376,München,2/10/2025,2/11/2025,0,Hotel,2.9,0,8,2899,76
1377,München,2/10/2025,2/11/2025,0,Hotel,2.3,0,9.300000000000001,2626,149
1378,München,2/10/2025,2/11/2025,0,Hotel,1.8,0,7.8,2512,60
1379,München,2/10/2025,2/11/2025,0,Hotel,1.4,0,7.1,4378,52
1380,München,2/10/2025,2/11/2025,0,Hotel,1.4,0,7.1,5378,79
1381,München,2/10/2025,2/11/2025,0,Pension,1.2,0,7.1,2979,45
1382,München,2/10/2025,2/11/2025,0,Aparthotel,4.5,0,9,1270,117
1383,München,2/10/2025,2/11/2025,1,Hotel,.25,0,8.6,2366,144
1384,München,2/10/2025,2/11/2025,0,Hotel,.6,0,8,2617,132
1385,München,2/10/2025,2/11/2025,0,Hotel,.15,1,8.699999999999999,923,379
1386,München,2/10/2025,2/11/2025,0,Hotel,4,0,8.4,2179,79
1387,München,2/10/2025,2/11/2025,1,Hotel,9.4,0,7,1751,85
1388,München,2/10/2025,2/11/2025,0,Hotel,2.9,0,8.1,514,107
1389,München,2/10/2025,2/11/2025,0,Hotel,2.1,0,6.5,2202,50
1390,München,2/10/2025,2/11/2025,1,Hotel,3.5,0,8.4,1400,105
1391,München,2/10/2025,2/11/2025,0,Pension,1.1,0,6.4,1710,39
1392,München,2/10/2025,2/11/2025,0,Hostel,1.4,0,7.5,7696,16
1393,München,2/10/2025,2/11/2025,0,Hotel,3.2,0,8,1558,90
1394,München,2/10/2025,2/11/2025,0,Pension,.8,0,6.8,102,89
1395,München,2/10/2025,2/11/2025,0,Hotel,4.5,0,7.9,4118,68
1396,München,2/10/2025,2/11/2025,0,Hotel,.25,0,8.5,435,122
1397,München,2/10/2025,2/11/2025,0,Hotel,7,0,7.8,1565,67
1398,München,2/10/2025,2/11/2025,0,Hotel,3.3,1,7.7,1198,84
1399,München,2/10/2025,2/11/2025,0,Hotel,1.9,0,8,347,90
1400,München,2/10/2025,2/11/2025,0,Aparthotel,2.8,0,8.800000000000001,574,124
1401,München,2/10/2025,2/11/2025,1,Hostel,1,0,8.9,1213,52
1402,München,2/10/2025,2/11/2025,0,Hotel,1.6,1,6.6,1566,56
1403,München,2/10/2025,2/11/2025,1,Pension,1.7,0,8.5,579,107
1404,München,2/10/2025,2/11/2025,1,Hotel,1.3,0,7.3,1319,93
1405,München,2/10/2025,2/11/2025,0,Hotel,1.7,0,7.9,4733,67
1406,München,2/10/2025,2/11/2025,0,Hotel,1.9,0,7,1136,86
1407,München,2/10/2025,2/11/2025,0,Hotel,1.9,0,7.7,3851,87
1408,München,2/10/2025,2/11/2025,0,Hotel,1,0,8.5,1805,104
1409,München,2/10/2025,2/11/2025,0,Aparthotel,4.2,0,8.1,2414,79
1410,München,2/10/2025,2/11/2025,1,Hotel,1.7,0,7.9,2679,94
1411,München,2/10/2025,2/11/2025,0,Hostel,2.6,0,8.5,5762,14
1412,München,2/10/2025,2/11/2025,0,Aparthotel,2.1,0,8.300000000000001,2546,122
1413,München,2/10/2025,2/11/2025,1,Hotel,1.3,0,7.4,921,90
1414,München,2/10/2025,2/11/2025,0,Hotel,4.9,1,7.5,2024,79
1415,München,2/10/2025,2/11/2025,0,Hotel,.45,1,9,390,800
1416,München,2/10/2025,2/11/2025,0,Hotel,2.8,1,8.300000000000001,4441,86
1417,München,2/10/2025,2/11/2025,0,Hotel,3.9,1,8,3014,93
1418,München,2/10/2025,2/11/2025,0,Hotel,11.1,0,7.6,3041,62
1419,München,2/10/2025,2/11/2025,0,Hotel,5.4,0,8.6,9001,66
1420,München,2/10/2025,2/11/2025,0,Hotel,1.3,0,7.4,3691,57
1421,München,2/10/2025,2/11/2025,0,Aparthotel,9.9,0,8.199999999999999,886,85
1422,München,2/10/2025,2/11/2025,0,Hotel,.25,1,8.800000000000001,2908,230
1423,München,2/10/2025,2/11/2025,0,Hotel,1,0,7.2,3636,68
1424,München,2/10/2025,2/11/2025,0,Hotel,1.9,0,7.7,2287,129
1425,München,2/10/2025,2/11/2025,1,Hotel,4.7,0,6.5,1860,62
1426,München,2/10/2025,2/11/2025,1,Hotel,3.2,0,8.4,1687,83
1427,München,2/10/2025,2/11/2025,1,Hostel,3.9,0,8.4,735,50
1428,München,2/10/2025,2/11/2025,0,Hotel,8,0,7.7,4068,48
1429,München,2/10/2025,2/11/2025,0,Hotel,6.4,0,8.4,254,78
1430,München,2/10/2025,2/11/2025,1,Hotel,1.4,0,8.6,720,115
1431,München,2/10/2025,2/11/2025,0,Hotel,.6,0,8,1004,99
1432,München,2/10/2025,2/11/2025,0,Hotel,.6,1,8.699999999999999,5110,120
1433,München,2/10/2025,2/11/2025,1,Hotel,1.7,0,7.9,891,99
1434,München,2/10/2025,2/11/2025,0,Hotel,1,0,8.5,1579,186
1435,München,2/10/2025,2/11/2025,1,Hotel,1.4,0,7.2,2030,116
1436,München,2/10/2025,2/11/2025,0,Hostel,4.1,0,8,1482,46
1437,München,2/10/2025,2/11/2025,0,Hotel,1.6,0,7.4,540,66
1438,München,2/10/2025,2/11/2025,0,Aparthotel,1.6,0,8.699999999999999,3285,119
1439,München,2/10/2025,2/11/2025,1,Hotel,.4,0,8.1,1354,99
1440,München,2/10/2025,2/11/2025,0,Pension,4.6,0,7.1,1190,44
1441,München,2/10/2025,2/11/2025,0,Hotel,2.3,0,8.300000000000001,9,20
1442,München,2/10/2025,2/11/2025,0,Hotel,9.300000000000001,0,8,6402,77
1443,München,2/10/2025,2/11/2025,0,Hotel,.25,0,5.1,55,47
1444,München,2/10/2025,2/11/2025,0,Hotel,1.1,0,8.5,2019,82
1445,München,2/10/2025,2/11/2025,0,Hotel,6.5,0,8,3803,89
1446,München,2/10/2025,2/11/2025,0,Hotel,7.1,0,8.199999999999999,1395,90
1447,München,2/10/2025,2/11/2025,0,Hotel,5.1,0,7.9,5058,66
1448,München,2/10/2025,2/11/2025,1,Hotel,.9,0,8.4,1117,126
1449,München,2/10/2025,2/11/2025,0,Hotel,6.6,0,8.300000000000001,14089,65
1450,München,2/10/2025,2/11/2025,1,Hotel,6,0,8.300000000000001,1861,98
1451,München,2/10/2025,2/11/2025,0,Hotel,1.4,1,8.4,1949,115
1452,München,2/10/2025,2/11/2025,1,Hotel,3.8,0,7.4,1657,69
1453,München,2/10/2025,2/11/2025,1,Hostel,4.8,0,7.9,1635,56
1454,München,2/10/2025,2/11/2025,0,Hotel,1,0,9,1238,134
1455,München,2/10/2025,2/11/2025,0,Aparthotel,6.9,0,8.199999999999999,453,80
1456,München,2/10/2025,2/11/2025,0,Hotel,7.4,0,8.199999999999999,4537,79
1457,München,2/10/2025,2/11/2025,0,Hostel,1.2,0,7.4,7463,19
1458,München,2/10/2025,2/11/2025,0,Aparthotel,3.2,0,8.1,995,105
1459,München,2/10/2025,2/11/2025,0,Hotel,4.1,0,6.9,5802,19
1460,München,2/10/2025,2/11/2025,0,Hotel,7.2,0,8.300000000000001,1238,68
1461,München,2/10/2025,2/11/2025,0,Hotel,7.7,0,8.1,413,48
1462,München,2/10/2025,2/11/2025,0,Aparthotel,5.5,0,8.300000000000001,4622,85
1463,München,2/10/2025,2/11/2025,0,Hotel,6.4,0,8.199999999999999,14108,71
1464,München,2/10/2025,2/11/2025,0,Aparthotel,5.8,0,8.699999999999999,284,111
1465,München,2/10/2025,2/11/2025,1,Hotel,7.9,0,8.4,1656,93
1466,München,2/10/2025,2/11/2025,0,Hotel,9.199999999999999,0,8.800000000000001,746,81
1467,München,2/10/2025,2/11/2025,0,Hotel,1.1,0,6.9,4377,48
1468,München,2/10/2025,2/11/2025,1,Hotel,.35,0,8.4,1418,115
1469,München,2/10/2025,2/11/2025,1,Hotel,2.2,0,8.4,2476,96
1470,München,2/10/2025,2/11/2025,1,Hotel,.9,0,8.5,1624,178
1471,München,2/10/2025,2/11/2025,0,Aparthotel,2.5,0,7.4,1429,85
1472,München,2/10/2025,2/11/2025,0,Hotel,12.2,0,9,264,102
1473,München,2/10/2025,2/11/2025,0,Hotel,.9,0,7.6,2868,79
1474,München,2/10/2025,2/11/2025,0,Hotel,8.5,0,8.1,616,94
1475,München,2/10/2025,2/11/2025,0,Hotel,1,0,8.5,1878,151
1476,München,2/10/2025,2/11/2025,1,Hotel,1.6,0,7.4,622,144
1477,München,2/10/2025,2/11/2025,0,Hotel,6.7,0,8.5,3812,75
1478,München,2/10/2025,2/11/2025,0,Hotel,2.8,0,7.1,1188,88
1479,München,2/10/2025,2/11/2025,0,Aparthotel,1.2,0,7.7,554,112
1480,München,2/10/2025,2/11/2025,0,Hotel,7.2,0,6.3,507,55
1481,München,2/10/2025,2/11/2025,0,Hotel,5.4,0,7.7,934,93
1482,München,2/10/2025,2/11/2025,0,Pension,1.1,0,6.8,518,80
1483,München,2/10/2025,2/11/2025,0,Hotel,.6,0,7.3,696,57
1484,München,2/10/2025,2/11/2025,1,Hotel,1.8,0,8.1,2993,69
1485,München,2/10/2025,2/11/2025,0,Aparthotel,6.3,0,8.300000000000001,3373,92
1486,München,2/10/2025,2/11/2025,1,Hotel,2.6,0,8.300000000000001,1041,150
1487,München,2/10/2025,2/11/2025,0,Hotel,7.4,0,8.199999999999999,2342,99
1488,München,2/10/2025,2/11/2025,0,Hotel,5.3,0,6.4,1063,57
1489,München,2/10/2025,2/11/2025,0,Hotel,3.4,1,7.7,1070,88
1490,München,2/10/2025,2/11/2025,0,Hotel,3.1,0,8.1,1025,114
1491,München,2/10/2025,2/11/2025,0,Aparthotel,3,0,8.699999999999999,1561,97
1492,München,2/10/2025,2/11/2025,0,Aparthotel,5.6,0,8.5,204,96
1493,München,2/10/2025,2/11/2025,0,Hotel,6.9,1,8.800000000000001,3105,129
1494,München,2/10/2025,2/11/2025,1,Hotel,.5,0,8.199999999999999,4433,160
1495,München,2/10/2025,2/11/2025,0,Hotel,7.7,0,8.9,901,143
1496,München,2/10/2025,2/11/2025,0,Hotel,7.3,1,8,2308,80
1497,München,2/10/2025,2/11/2025,0,Hotel,.8,0,7.4,1779,73
1498,München,2/10/2025,2/11/2025,0,Hotel,6.2,0,9.1,3742,86
1499,München,2/10/2025,2/11/2025,0,Hotel,7.2,0,8.6,687,98
1500,München,2/10/2025,2/11/2025,1,Hotel,.35,0,8.699999999999999,3082,139
1501,München,2/10/2025,2/11/2025,1,Hotel,7.7,0,8.699999999999999,531,105
1502,München,2/10/2025,2/11/2025,0,Aparthotel,3.1,0,8.300000000000001,1184,84
1503,München,2/10/2025,2/11/2025,0,Pension,7.6,0,8.1,1212,55
1504,München,2/10/2025,2/11/2025,0,Hostel,3.5,0,7.9,500,27
1505,München,2/10/2025,2/11/2025,0,Hotel,1,0,7.6,1858,73
1506,München,2/10/2025,2/11/2025,0,Aparthotel,1.3,0,8.699999999999999,3156,100
1507,München,2/10/2025,2/11/2025,0,Ferienwohnung,2.6,0,8.1,487,47
1508,München,2/10/2025,2/11/2025,0,Hotel,3.8,0,8.800000000000001,1227,149
1509,München,2/10/2025,2/11/2025,0,Hotel,.9,0,7.9,591,121
1510,München,2/10/2025,2/11/2025,0,Hotel,1.1,0,8.4,1220,125
1511,München,2/10/2025,2/11/2025,0,Hotel,1.6,0,8.800000000000001,1356,140
1512,München,2/10/2025,2/11/2025,0,Aparthotel,2.2,0,8.1,172,117
1513,München,2/10/2025,2/11/2025,0,Hotel,7.5,0,8.5,1198,65
1514,München,2/10/2025,2/11/2025,0,Hotel,.4,0,8.199999999999999,2329,384
1515,München,2/10/2025,2/11/2025,0,Hotel,.35,0,8.300000000000001,1677,170
1516,München,2/10/2025,2/11/2025,0,Hotel,9.199999999999999,0,7.5,808,82
1517,München,2/10/2025,2/11/2025,0,Hotel,7.4,0,8.9,1287,80
1518,München,2/10/2025,2/11/2025,0,Hotel,9,0,7.8,848,81
1519,München,2/10/2025,2/11/2025,0,Aparthotel,3.8,0,8,335,94
1520,München,2/10/2025,2/11/2025,0,Aparthotel,4.2,0,8.199999999999999,841,116
1521,München,2/10/2025,2/11/2025,0,Aparthotel,6.9,0,8.9,993,107
1522,München,2/10/2025,2/11/2025,0,Pension,1.6,0,8.199999999999999,1053,79
1523,München,2/10/2025,2/11/2025,0,Ferienwohnung,1.1,0,8.4,850,100
1524,München,2/10/2025,2/11/2025,0,Hotel,4.7,0,6.9,772,90
1525,München,2/10/2025,2/11/2025,0,Ferienwohnung,1.7,0,6.2,47,169
1526,München,2/10/2025,2/11/2025,0,Hotel,1.4,1,8.199999999999999,4196,282
1527,München,2/10/2025,2/11/2025,0,Hotel,.9,0,8.4,3304,109
1528,München,2/10/2025,2/11/2025,0,Hotel,1.5,0,7.7,578,53
1529,München,2/10/2025,2/11/2025,0,Hotel,.9,0,8.4,269,170
1530,München,2/10/2025,2/11/2025,0,Hotel,.35,0,8.300000000000001,872,125
1531,München,2/10/2025,2/11/2025,0,Hotel,9.300000000000001,0,7.4,1301,47
1532,München,2/10/2025,2/11/2025,0,Hotel,3,0,9.1,193,87
1533,München,2/10/2025,2/11/2025,0,Hotel,9.300000000000001,0,8.300000000000001,598,87
1534,München,2/10/2025,2/11/2025,0,Hotel,3.6,0,8.4,452,96
1535,München,2/10/2025,2/11/2025,0,Aparthotel,9,0,8.1,539,92
1536,München,2/10/2025,2/11/2025,0,Hotel,9.300000000000001,0,8,1151,74
1537,München,2/10/2025,2/11/2025,0,Hotel,8.9,0,8.300000000000001,4905,72
1538,München,2/10/2025,2/11/2025,0,Aparthotel,1,0,8.6,412,268
1539,München,2/10/2025,2/11/2025,1,Hotel,5.6,0,8.300000000000001,1729,98
1540,München,2/10/2025,2/11/2025,0,Aparthotel,1.1,0,8.4,462,135
1541,München,2/10/2025,2/11/2025,0,Hotel,7.8,0,7,506,43
1542,München,2/10/2025,2/11/2025,0,Hotel,4.1,0,6.9,1743,56
1543,München,2/10/2025,2/11/2025,1,Pension,11.1,0,8,677,75
1544,München,2/10/2025,2/11/2025,0,Hotel,6.3,0,8.1,550,143
1545,München,2/10/2025,2/11/2025,0,Aparthotel,1.3,0,8.1,2647,84
1546,München,2/10/2025,2/11/2025,1,Privatzimmer,2.9,0,6.6,34,86
1547,München,2/10/2025,2/11/2025,0,Hotel,8.300000000000001,0,8.1,875,90
1548,München,2/10/2025,2/11/2025,0,Aparthotel,9,0,7.5,718,56
1549,München,2/10/2025,2/11/2025,0,Hotel,5.8,0,8.9,1064,106
1550,München,2/10/2025,2/11/2025,0,Ferienwohnung,1.2,0,5.3,124,49
1551,München,2/10/2025,2/11/2025,1,Hotel,13.7,0,8.1,822,88
1552,München,2/10/2025,2/11/2025,0,Aparthotel,9,0,8,295,57
1553,München,2/10/2025,2/11/2025,0,Aparthotel,4.8,0,7.9,91,223
1554,München,2/10/2025,2/11/2025,0,Hotel,7,0,5.3,452,56
1555,München,2/10/2025,2/11/2025,0,Hotel,11.1,0,7.2,617,55
1556,München,2/10/2025,2/11/2025,0,Ferienwohnung,3.2,0,8.9,96,91
1557,München,2/10/2025,2/11/2025,0,Ferienwohnung,1.1,0,7.4,117,145
1558,München,2/10/2025,2/11/2025,1,Hotel,9.699999999999999,1,8.699999999999999,2890,173
1559,München,2/10/2025,2/11/2025,0,Hostel,3.1,0,5.5,909,40
1560,München,2/10/2025,2/11/2025,1,Hotel,10.4,0,8.199999999999999,327,115
1561,München,2/10/2025,2/11/2025,0,Ferienwohnung,6,0,7.7,66,123
1562,München,2/10/2025,2/11/2025,0,Hotel,11.2,0,9.1,1159,134
1563,München,2/10/2025,2/11/2025,0,Hotel,.15,0,9,939,375
1564,München,2/10/2025,2/11/2025,0,Hotel,9.1,0,5.8,578,90
1565,München,2/10/2025,2/11/2025,0,Pension,9.6,0,8.1,667,81
1566,München,2/10/2025,2/11/2025,1,Hotel,1.3,0,6.3,398,95
1567,München,2/10/2025,2/11/2025,0,Ferienwohnung,2.6,0,8.199999999999999,68,95
1568,München,2/10/2025,2/11/2025,0,Ferienwohnung,1,0,8,164,135
1569,München,2/10/2025,2/11/2025,0,Hotel,10.4,0,8.6,121,108
1570,München,2/10/2025,2/11/2025,0,Ferienwohnung,9.1,0,6.3,14,120
1571,München,2/10/2025,2/11/2025,0,Ferienwohnung,1.9,0,9.199999999999999,13,243
1572,München,2/10/2025,2/11/2025,0,Ferienwohnung,3.5,0,9.5,21,153
1573,München,2/10/2025,2/11/2025,0,Ferienwohnung,1.8,0,9.4,34,107
1574,München,2/10/2025,2/11/2025,0,Hotel,.45,0,8.699999999999999,878,286
1575,München,2/10/2025,2/11/2025,0,Ferienwohnung,5.7,0,1,5,64
1576,München,2/10/2025,2/11/2025,0,Hotel,.35,0,8.5,2084,200
1577,München,2/10/2025,2/11/2025,0,Ferienwohnung,6.9,0,7.4,109,93
1578,München,2/10/2025,2/11/2025,0,Privatzimmer,5.7,0,9.1,153,75
